DATE,COUNT,SECONDS
2017-12-30,5956,4427706
2017-12-31,6569,5191784
3/1/2015,2879,2131795
3/1/2016,30509,27686389
3/10/2015,11781,8522386
3/10/2016,42252,44751710
3/11/2015,19561,15724013
3/11/2016,38195,41881752
3/12/2015,17530,12781808
3/12/2016,32771,44548580
3/13/2015,16145,11682905
3/13/2016,27550,37103418
3/14/2015,3906,2846885
3/14/2016,10930,8028113
3/15/2015,8838,6414610
3/15/2016,31596,29368277
3/16/2015,16787,11976445
3/16/2016,36067,35544248
3/17/2015,14857,10499636
3/17/2016,35390,34426169
3/18/2015,13842,9412606
3/18/2016,34647,32138609
3/19/2015,15446,11882521
3/19/2016,24048,26496912
3/2/2015,7283,4934446
3/2/2016,26195,21268277
3/20/2015,8052,5360131
3/20/2016,16678,19057214
3/21/2015,9338,7619160
3/21/2016,26414,21567315
3/22/2015,9676,7243175
3/22/2016,33497,31285764
3/23/2015,13538,8791126
3/23/2016,40983,42317511
3/24/2015,16166,10986034
3/24/2016,36495,32922655
3/25/2015,14670,10281613
3/25/2016,34097,39385823
3/26/2015,14954,10626298
3/26/2016,27478,41963030
3/27/2015,14107,9799373
3/27/2016,22483,28910050
3/28/2015,1107,841840
3/28/2016,20345,17893789
3/29/2015,9826,8361703
3/29/2016,31481,27149491
3/3/2015,6533,4978397
3/3/2016,24061,19179849
3/30/2015,18075,13136979
3/30/2016,33684,32697869
3/31/2015,14250,10853943
3/31/2016,38348,41606026
3/4/2015,7514,5262976
3/4/2016,17369,13195190
3/5/2015,1637,1515624
3/5/2016,18023,18110768
3/6/2015,5162,3802673
3/6/2016,18832,18469381
3/7/2015,5590,4962099
3/7/2016,31492,30605274
3/8/2015,7898,6488545
3/8/2016,36521,32939438
3/9/2015,14878,11286786
3/9/2016,41490,45627224
4/1/2015,20146,15974445
4/1/2016,34449,36593091
4/10/2015,16317,12054740
4/10/2016,23229,28477714
4/11/2015,18643,18387164
4/11/2016,32048,28405132
4/12/2015,19954,22868204
4/12/2016,23765,19940432
4/13/2015,24925,22669386
4/13/2016,37539,33982233
4/14/2015,22703,17199086
4/14/2016,38505,38469777
4/15/2015,27594,26881752
4/15/2016,39676,36345603
4/16/2015,27180,21963195
4/16/2016,36148,45819054
4/17/2015,24175,21883879
4/17/2016,38843,57369516
4/18/2015,28174,37471431
4/18/2016,43994,45430581
4/19/2015,21475,23359775
4/19/2016,46075,42148645
4/2/2015,24227,30187581
4/2/2016,21839,24452673
4/20/2015,11202,8054942
4/20/2016,44547,45588845
4/21/2015,24868,24328187
4/21/2016,45570,43715856
4/22/2015,21997,17031813
4/22/2016,48815,58479904
4/23/2015,22074,19065884
4/23/2016,33647,48417909
4/24/2015,20981,18480309
4/24/2016,37866,53854212
4/25/2015,21082,23253591
4/25/2016,42308,45006145
4/26/2015,21594,24616918
4/26/2016,34643,33893691
4/27/2015,25501,20075835
4/27/2016,41931,43324805
4/28/2015,29795,26433694
4/28/2016,37428,34845856
4/29/2015,31532,27895508
4/29/2016,34878,38803336
4/3/2015,14774,12143318
4/3/2016,15322,16984760
4/30/2015,29252,27296234
4/30/2016,38258,57819953
4/4/2015,14355,12946408
4/4/2016,12302,8293972
4/5/2015,13799,14990995
4/5/2016,26238,23735215
4/6/2015,23391,21182897
4/6/2016,29365,26923901
4/7/2015,16262,11390363
4/7/2016,30402,25276881
4/8/2015,17872,14850228
4/8/2016,30817,30334051
4/9/2015,16546,11709575
4/9/2016,12702,15742871
5/1/2015,27924,24057476
5/1/2016,10697,9341487
5/10/2015,26573,32440059
5/10/2016,44849,41389454
5/11/2015,32382,32016810
5/11/2016,51181,51046917
5/12/2015,35225,32043695
5/12/2016,52273,53135059
5/13/2015,33402,30973405
5/13/2016,32391,31532550
5/14/2015,40826,41425971
5/14/2016,42063,58168414
5/15/2015,34945,33546848
5/15/2016,28661,35571550
5/16/2015,23882,26895183
5/16/2016,42787,44482961
5/17/2015,30969,36958558
5/17/2016,43396,40749780
5/18/2015,31559,30690067
5/18/2016,44803,43362763
5/19/2015,33895,28551515
5/19/2016,49182,47656818
5/2/2015,25743,29884339
5/2/2016,38537,40176223
5/20/2015,33823,28155941
5/20/2016,52543,58003315
5/21/2015,31214,25787275
5/21/2016,30519,36081330
5/22/2015,31891,29531340
5/22/2016,37802,44812790
5/23/2015,23910,29283814
5/23/2016,48578,46242445
5/24/2015,25151,32800438
5/24/2016,34796,30413426
5/25/2015,28164,33918160
5/25/2016,53439,52760825
5/26/2015,35786,32645163
5/26/2016,52133,49881584
5/27/2015,33710,27735974
5/27/2016,46937,49125128
5/28/2015,35934,30145061
5/28/2016,34222,45093339
5/29/2015,37756,35337045
5/29/2016,36877,54101817
5/3/2015,27694,33997630
5/3/2016,22858,22121583
5/30/2015,31147,35399367
5/30/2016,32619,38346161
5/31/2015,19586,21605667
5/31/2016,49756,45635385
5/4/2015,32066,32037628
5/4/2016,31619,25935611
5/5/2015,33012,33567912
5/5/2016,39903,38192455
5/6/2015,30313,26459362
5/6/2016,18860,16908625
5/7/2015,34871,32153911
5/7/2016,31078,38732183
5/8/2015,34304,33502995
5/8/2016,31197,39349060
5/9/2015,24329,28662272
5/9/2016,45724,47590699
6/1/2015,15283,10029359
6/1/2016,54665,59923639
6/10/2015,39350,37377966
6/10/2016,53299,51273046
6/11/2015,37400,32207804
6/11/2016,41030,45554057
6/12/2015,35136,30774280
6/12/2016,40637,48102706
6/13/2015,29980,34942854
6/13/2016,49069,44360282
6/14/2015,28184,31850598
6/14/2016,54813,50926212
6/15/2015,25087,19569529
6/15/2016,55049,51644108
6/16/2015,32147,25810601
6/16/2016,46198,39717761
6/17/2015,38030,32963734
6/17/2016,54236,55065426
6/18/2015,35464,27936198
6/18/2016,48901,61214398
6/19/2015,37380,32909369
6/19/2016,45270,57650768
6/2/2015,11984,8077224
6/2/2016,54401,52595656
6/20/2015,23580,23666844
6/20/2016,52247,49712444
6/21/2015,25926,28092701
6/21/2016,53564,45848485
6/22/2015,37677,34172183
6/22/2016,55749,52670706
6/23/2015,32294,26524845
6/23/2016,53206,46607954
6/24/2015,41070,37346049
6/24/2016,54186,51794037
6/25/2015,39673,33934298
6/25/2016,43000,52815110
6/26/2015,38614,35968650
6/26/2016,42992,51317465
6/27/2015,15485,14770618
6/27/2016,47023,42193799
6/28/2015,20591,21580105
6/28/2016,49593,43756538
6/29/2015,38037,34827535
6/29/2016,54882,48875772
6/3/2015,34590,28648552
6/3/2016,38975,36632911
6/30/2015,38087,33039736
6/30/2016,54843,47036880
6/4/2015,32772,26331625
6/4/2016,40977,53206749
6/5/2015,31294,25337328
6/5/2016,22397,23360798
6/6/2015,26334,28589652
6/6/2016,52149,50349250
6/7/2015,30773,35735876
6/7/2016,51812,46787447
6/8/2015,33585,29200665
6/8/2016,42250,34355228
6/9/2015,35412,29212549
6/9/2016,52905,50011845
7/1/2015,37539,32946111
7/1/2016,39669,40547847
7/10/2015,38559,36894658
7/10/2016,41991,52821204
7/11/2015,31719,35812361
7/11/2016,52870,47619668
7/12/2015,31037,37523101
7/12/2016,56537,54414703
7/13/2015,38485,36088954
7/13/2016,55486,55519600
7/14/2015,35802,30158488
7/14/2016,50350,47230494
7/15/2015,34979,30155483
7/15/2016,48572,44011930
7/16/2015,42356,43125206
7/16/2016,38406,41770182
7/17/2015,39595,38144089
7/17/2016,41347,50779937
7/18/2015,28870,31900053
7/18/2016,43687,40480037
7/19/2015,28531,32900817
7/19/2016,54593,50466784
7/2/2015,35559,37726207
7/2/2016,35837,44485148
7/20/2015,34889,31403622
7/20/2016,57225,52432359
7/21/2015,38499,33407402
7/21/2016,54842,50768020
7/22/2015,42557,40024600
7/22/2016,49191,46407737
7/23/2015,42175,37529556
7/23/2016,37523,40734956
7/24/2015,40330,36534253
7/24/2016,39637,50284245
7/25/2015,31639,38341635
7/25/2016,35379,30560449
7/26/2015,30543,33687580
7/26/2016,52912,49014755
7/27/2015,38747,36091135
7/27/2016,54163,51682795
7/28/2015,40434,34021836
7/28/2016,50151,44925902
7/29/2015,39428,32494367
7/29/2016,37703,35226310
7/3/2015,26928,29811340
7/3/2016,35348,49050309
7/30/2015,31166,25139598
7/30/2016,27780,29238085
7/31/2015,38571,34675207
7/31/2016,27651,26686321
7/4/2015,21706,29386134
7/4/2016,34860,43229753
7/5/2015,25920,31051530
7/5/2016,43744,38955199
7/6/2015,35251,31835953
7/6/2016,51353,45739760
7/7/2015,36837,31912419
7/7/2016,48742,41256969
7/8/2015,35047,30556577
7/8/2016,44419,43980153
7/9/2015,31978,29295923
7/9/2016,38142,40240871
8/1/2015,35179,42144207
8/1/2016,49401,45689173
8/10/2015,39870,49956501
8/10/2016,50114,44633626
8/11/2015,25066,31839791
8/11/2016,47430,40459796
8/12/2015,42994,47143286
8/12/2016,44750,44356165
8/13/2015,42170,45328925
8/13/2016,38912,43163156
8/14/2015,39983,38549986
8/14/2016,32961,34402164
8/15/2015,37821,48631141
8/15/2016,49063,42450477
8/16/2015,30344,35554427
8/16/2016,50426,44748585
8/17/2015,37449,31776929
8/17/2016,53989,50146884
8/18/2015,39916,33795930
8/18/2016,53218,49660965
8/19/2015,40726,36785713
8/19/2016,51669,49860324
8/2/2015,31622,36340385
8/2/2016,56764,51041186
8/20/2015,39280,33485091
8/20/2016,45817,58134762
8/21/2015,38038,32853351
8/21/2016,35051,42784649
8/22/2015,34277,41071697
8/22/2016,54404,49436995
8/23/2015,33071,36149533
8/23/2016,58674,56645592
8/24/2015,38943,33908551
8/24/2016,58154,55773361
8/25/2015,41655,40723066
8/25/2016,53487,51601232
8/26/2015,42832,36757758
8/26/2016,52037,50771317
8/27/2015,43173,37287985
8/27/2016,45674,54798831
8/28/2015,41755,38405450
8/28/2016,44639,52457237
8/29/2015,34381,43548794
8/29/2016,53288,50541706
8/3/2015,38888,34690742
8/3/2016,57003,52200682
8/30/2015,32913,37080412
8/30/2016,57405,52768337
8/31/2015,40119,34050941
8/31/2016,57214,49821240
8/4/2015,40783,34859229
8/4/2016,56604,55510358
8/5/2015,41075,35364679
8/5/2016,53297,51603324
8/6/2015,42283,36404905
8/6/2016,44213,52569618
8/7/2015,40999,38390996
8/7/2016,43631,49878843
8/8/2015,38723,49166524
8/8/2016,52262,49066678
8/9/2015,32716,47605193
8/9/2016,56112,49977565
9/1/2014,23575,27647298
9/1/2015,43291,36924269
9/1/2016,38187,30553438
9/10/2014,37653,32033617
9/10/2015,22253,16746504
9/10/2016,48455,50464790
9/11/2014,37081,29763131
9/11/2015,47613,44310613
9/11/2016,52245,60270277
9/12/2014,37204,35163542
9/12/2015,33661,38934403
9/12/2016,61103,58707197
9/13/2014,17293,15778714
9/13/2015,34794,41972164
9/13/2016,64839,58838209
9/14/2014,28688,30027535
9/14/2015,44668,44453992
9/14/2016,59203,51164117
9/15/2014,35045,30829985
9/15/2015,48729,49998947
9/15/2016,67331,60886182
9/16/2014,25633,20031880
9/16/2015,51179,49936867
9/16/2016,65275,60333251
9/17/2014,37453,30881642
9/17/2015,50705,52398659
9/17/2016,59200,68392338
9/18/2014,37381,33887641
9/18/2015,50285,53830457
9/18/2016,51686,53720381
9/19/2014,34713,28657519
9/19/2015,43011,59587827
9/19/2016,34217,27858192
9/2/2014,30507,24818513
9/2/2015,43225,40022130
9/2/2016,53007,51870132
9/20/2014,30011,30307589
9/20/2015,40462,54014047
9/20/2016,64891,58253804
9/21/2014,26080,25518135
9/21/2015,47180,46999421
9/21/2016,65463,58481118
9/22/2014,33239,26903313
9/22/2015,48685,47645137
9/22/2016,67810,59916790
9/23/2014,36347,31225793
9/23/2015,48366,51433096
9/23/2016,65517,60686958
9/24/2014,35481,30136951
9/24/2015,52706,56896505
9/24/2016,53259,57218447
9/25/2014,16650,12297592
9/25/2015,51368,57252181
9/25/2016,53568,57888228
9/26/2014,35116,31426042
9/26/2015,42560,54509701
9/26/2016,61386,52738036
9/27/2014,30193,32761939
9/27/2015,38285,47874169
9/27/2016,61346,52058851
9/28/2014,29021,31858246
9/28/2015,48011,51255502
9/28/2016,59464,48476658
9/29/2014,33161,29993021
9/29/2015,48725,50288077
9/29/2016,55578,43170347
9/3/2014,35535,29095314
9/3/2015,42879,35812511
9/3/2016,41630,47762867
9/30/2014,35093,31988855
9/30/2015,39445,34432352
9/30/2016,21381,14770279
9/4/2014,36496,30837305
9/4/2015,39956,38038050
9/4/2016,46023,57993091
9/5/2014,34831,29819409
9/5/2015,34005,41558519
9/5/2016,45436,52786368
9/6/2014,25833,24445495
9/6/2015,33199,41452488
9/6/2016,52447,45946537
9/7/2014,29721,31185709
9/7/2015,33682,40301817
9/7/2016,60500,56842591
9/8/2014,34335,29466044
9/8/2015,42766,40379107
9/8/2016,61596,53727255
9/9/2014,34518,28202076
9/9/2015,44005,36020461
9/9/2016,56813,50255923
